alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
sassool-raleigh-2,"[{'alias': 'mediterranean', 'title': 'Mediterranean'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 35.904201, 'longitude': -78.656772}",(919) 847-2700,9020.695953566723,E5XaAU8N-mJVNwEk-FBiCA,https://s3-media2.fl.yelpcdn.com/bphoto/V1S7A8-nMDI7lvsdMFKBhg/o.jpg,False,"{'address1': '9650 Strickland Rd', 'address2': None, 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['9650 Strickland Rd', 'Raleigh, NC 27615']}",Sassool,+19198472700,$$,4.5,236,"['delivery', 'pickup']",https://www.yelp.com/biz/sassool-raleigh-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
bella-monica-raleigh,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'gluten_free', 'title': 'Gluten-Free'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 35.8253816405571, 'longitude': -78.706955909729}",(919) 881-9778,5039.621405427382,gBLtnNdleGgfzou-1n2yVw,https://s3-media3.fl.yelpcdn.com/bphoto/rrZUfw4eaBZOCbVw4V9B7w/o.jpg,False,"{'address1': '3121-103 Edwards Mill Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['3121-103 Edwards Mill Rd', 'Raleigh, NC 27612']}",Bella Monica,+19198819778,$$,4.0,417,[],https://www.yelp.com/biz/bella-monica-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
42nd-street-oyster-bar-and-seafood-grill-raleigh,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 35.7831199, 'longitude': -78.64639}",(919) 831-2811,4489.964011367144,8d84jTwYY45pcby-GWSW2A,https://s3-media2.fl.yelpcdn.com/bphoto/sMTKuWe47cr-ywyUgWGyzA/o.jpg,False,"{'address1': '508 W Jones St', 'address2': None, 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['508 W Jones St', 'Raleigh, NC 27603']}",42nd Street Oyster Bar & Seafood Grill,+19198312811,$$,4.0,465,[],https://www.yelp.com/biz/42nd-street-oyster-bar-and-seafood-grill-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
living-kitchen-raleigh,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'raw_food', 'title': 'Live/Raw Food'}]","{'latitude': 35.7733573, 'longitude': -78.6392778}",(919) 324-3515,5651.948472249332,P22J84jZ-rYn2CBtZZSwHQ,https://s3-media3.fl.yelpcdn.com/bphoto/v-ZiF6ySQLBWC4Gclgk0gg/o.jpg,False,"{'address1': '555 Fayetteville St', 'address2': 'Ste 100', 'address3': None, 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['555 Fayetteville St', 'Ste 100', 'Raleigh, NC 27601']}",Living Kitchen,+19193243515,$$,4.5,157,[],https://www.yelp.com/biz/living-kitchen-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
the-remedy-diner-raleigh,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 35.7822844, 'longitude': -78.6560945}",(919) 835-3553,4572.205660212678,SM1RPE30TI2GLK4lxx5kCw,https://s3-media2.fl.yelpcdn.com/bphoto/m7TaI7KjXFzEn3QIERB2yg/o.jpg,False,"{'address1': '927 W Morgan St', 'address2': 'Ste 116', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['927 W Morgan St', 'Ste 116', 'Raleigh, NC 27603']}",The Remedy Diner,+19198353553,$$,4.0,497,['restaurant_reservation'],https://www.yelp.com/biz/the-remedy-diner-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
seasons-52-raleigh,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]","{'latitude': 35.840782, 'longitude': -78.679651}",(919) 787-3052,3230.170118256728,4vYYJCkRGHBXxPmlYuvsmw,https://s3-media1.fl.yelpcdn.com/bphoto/EVq8zoa8VmE9E_n3IfYsAg/o.jpg,False,"{'address1': '4325 Glenwood Ave', 'address2': None, 'address3': None, 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['4325 Glenwood Ave', 'Raleigh, NC 27612']}",Seasons 52,+19197873052,$$,4.0,220,[],https://www.yelp.com/biz/seasons-52-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
poke-burri-raleigh-raleigh,"[{'alias': 'poke', 'title': 'Poke'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 35.8731553, 'longitude': -78.6225222}",(919) 615-4016,6077.401933920039,-1YdUeJ4VZg2W3PdNWPzqQ,https://s3-media2.fl.yelpcdn.com/bphoto/yBymIuaxRWm6zhxgEloyaQ/o.jpg,False,"{'address1': '6613 Falls Of Neuse Rd', 'address2': None, 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['6613 Falls Of Neuse Rd', 'Raleigh, NC 27615']}",Poke Burri Raleigh,+19196154016,$$,4.5,138,[],https://www.yelp.com/biz/poke-burri-raleigh-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
new-world-cafe-raleigh,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 35.8603739893191, 'longitude': -78.7046134267209}",(919) 786-0091,6350.503962589623,2woFJt7Bo_0lJReWxXGp-A,https://s3-media2.fl.yelpcdn.com/bphoto/YrNF1MudEv_H0vJnKv6kaA/o.jpg,False,"{'address1': '4112 Pleasant Valley Rd', 'address2': 'Ste 124', 'address3': '', 'city': 'Raleigh', 'zip_code': '27612', 'country': 'US', 'state': 'NC', 'display_address': ['4112 Pleasant Valley Rd', 'Ste 124', 'Raleigh, NC 27612']}",New World Cafe,+19197860091,$,4.0,262,[],https://www.yelp.com/biz/new-world-cafe-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
yard-house-raleigh,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]","{'latitude': 35.83705954284, 'longitude': -78.6396388635339}",(919) 881-2590,1856.1123269732702,xNe_zxW9hAagLyYWboXaPQ,https://s3-media4.fl.yelpcdn.com/bphoto/BM-GsUxjv12dXKLCBZJLZQ/o.jpg,False,"{'address1': '4208 Six Forks Rd', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['4208 Six Forks Rd', 'Raleigh, NC 27609']}",Yard House,+19198812590,$$,3.5,505,"['delivery', 'pickup']",https://www.yelp.com/biz/yard-house-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
gravy-raleigh,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 35.7785110862489, 'longitude': -78.6380541815542}",(919) 896-8513,5107.591553926149,QOJOUH5mF0NYjVNeeBmIVg,https://s3-media2.fl.yelpcdn.com/bphoto/czIeKuY7ibZX0ym0PS9Aqg/o.jpg,False,"{'address1': '135 S Wilmington St', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['135 S Wilmington St', 'Raleigh, NC 27601']}",Gravy,+19198968513,$$,4.0,464,[],https://www.yelp.com/biz/gravy-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
vivo-ristorante-pizzeria-raleigh,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'pizza', 'title': 'Pizza'}]","{'latitude': 35.8813029276822, 'longitude': -78.6455537656762}",(919) 845-6700,6479.645278630668,c6nPhoi6iaQN9mDPhIiGUQ,https://s3-media4.fl.yelpcdn.com/bphoto/D7q_C1VmmXREWusi3fRqBw/o.jpg,False,"{'address1': '7400 Six Forks Rd', 'address2': 'Ste 2', 'address3': '', 'city': 'Raleigh', 'zip_code': '27615', 'country': 'US', 'state': 'NC', 'display_address': ['7400 Six Forks Rd', 'Ste 2', 'Raleigh, NC 27615']}",Vivo Ristorante Pizzeria,+19198456700,$$,4.5,189,[],https://www.yelp.com/biz/vivo-ristorante-pizzeria-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
soca-raleigh-raleigh,"[{'alias': 'caribbean', 'title': 'Caribbean'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'desserts', 'title': 'Desserts'}]","{'latitude': 35.7892355297709, 'longitude': -78.6625375274577}",(919) 322-0440,3898.047563788931,Sr4yckFP7PwLZugWMSB6IA,https://s3-media3.fl.yelpcdn.com/bphoto/7jd-Nj0NrW8p_Tt32KAmKA/o.jpg,False,"{'address1': '2130 Clark Ave', 'address2': '', 'address3': None, 'city': 'Raleigh', 'zip_code': '27605', 'country': 'US', 'state': 'NC', 'display_address': ['2130 Clark Ave', 'Raleigh, NC 27605']}",soca raleigh,+19193220440,$$,4.5,195,[],https://www.yelp.com/biz/soca-raleigh-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
garland-raleigh-2,"[{'alias': 'asianfusion', 'title': 'Asian Fusion'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'panasian', 'title': 'Pan Asian'}]","{'latitude': 35.777135, 'longitude': -78.639802}",(919) 833-6886,5223.512426635573,CEfeqM4QVPiCuFhRtQcUSQ,https://s3-media1.fl.yelpcdn.com/bphoto/44wazqLfwNefpJJgmdbHRQ/o.jpg,False,"{'address1': '14 W Martin St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['14 W Martin St', 'Raleigh, NC 27601']}",Garland,+19198336886,$$,4.0,226,[],https://www.yelp.com/biz/garland-raleigh-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
crawford-and-son-raleigh,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'diners', 'title': 'Diners'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 35.78882, 'longitude': -78.63405}",(919) 307-4647,4122.607211810938,tvITB62sjEqc1OfVbiLQLw,https://s3-media1.fl.yelpcdn.com/bphoto/gkXPE3p9dBVTq7IxFYTKTw/o.jpg,False,"{'address1': '618 N Person St', 'address2': None, 'address3': '', 'city': 'Raleigh', 'zip_code': '27604', 'country': 'US', 'state': 'NC', 'display_address': ['618 N Person St', 'Raleigh, NC 27604']}",Crawford & Son,+19193074647,$$$,4.5,147,[],https://www.yelp.com/biz/crawford-and-son-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
vivace-raleigh,"[{'alias': 'italian', 'title': 'Italian'}]","{'latitude': 35.8388639292319, 'longitude': -78.6447072029114}",(919) 787-7747,1834.7322715708929,0UYCRf27EjTdWSq9j_YuWw,https://s3-media4.fl.yelpcdn.com/bphoto/S9TLsa9da_uylzucwEpNlA/o.jpg,False,"{'address1': '4209 Lassiter Mill Rd', 'address2': 'Ste 115', 'address3': '', 'city': 'Raleigh', 'zip_code': '27609', 'country': 'US', 'state': 'NC', 'display_address': ['4209 Lassiter Mill Rd', 'Ste 115', 'Raleigh, NC 27609']}",Vivace,+19197877747,$$,4.0,259,[],https://www.yelp.com/biz/vivace-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
the-oak-raleigh-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 35.8152262, 'longitude': -78.6971891}",(919) 787-9100,4247.211755530688,wEisEZAoUqxuL5Fa5U817A,https://s3-media2.fl.yelpcdn.com/bphoto/ywaYKgXBSuw-ncajDBmSqA/o.jpg,False,"{'address1': '4035 Lake Boone Trl', 'address2': 'Ste 115', 'address3': '', 'city': 'Raleigh', 'zip_code': '27607', 'country': 'US', 'state': 'NC', 'display_address': ['4035 Lake Boone Trl', 'Ste 115', 'Raleigh, NC 27607']}",The Oak,+19197879100,$$,4.0,264,['restaurant_reservation'],https://www.yelp.com/biz/the-oak-raleigh-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
humble-pie-raleigh,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 35.776317, 'longitude': -78.644975}",(919) 829-9222,5243.115380566394,nvzx9w65K1Lhip5-uOaJyQ,https://s3-media3.fl.yelpcdn.com/bphoto/nzbAVlBtqZDoaX-bdzKnMA/o.jpg,False,"{'address1': '317 S Harrington St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27603', 'country': 'US', 'state': 'NC', 'display_address': ['317 S Harrington St', 'Raleigh, NC 27603']}",Humble Pie,+19198299222,$$,4.0,297,[],https://www.yelp.com/biz/humble-pie-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
fu-kee-express-raleigh,"[{'alias': 'chinese', 'title': 'Chinese'}]","{'latitude': 35.8711462126417, 'longitude': -78.5787916890415}",(919) 872-2661,8421.406139667812,iSpngVp_dqXRxJoaLqoUcQ,https://s3-media2.fl.yelpcdn.com/bphoto/QL9ZRkuNlOvmQhNBiJ4vMA/o.jpg,False,"{'address1': '6320 Capital Blvd', 'address2': 'Ste 126', 'address3': None, 'city': 'Raleigh', 'zip_code': '27616', 'country': 'US', 'state': 'NC', 'display_address': ['6320 Capital Blvd', 'Ste 126', 'Raleigh, NC 27616']}",Fu Kee Express,+19198722661,$,4.5,193,[],https://www.yelp.com/biz/fu-kee-express-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
capital-club-16-raleigh,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 35.7770482987727, 'longitude': -78.640130534236}",(919) 747-9345,5227.267501578438,YSCW2GRt6PvQp0PNTNqf7A,https://s3-media4.fl.yelpcdn.com/bphoto/EKdlmzP2LYWCIWcpKKAfEQ/o.jpg,False,"{'address1': '16 W Martin St', 'address2': '', 'address3': '', 'city': 'Raleigh', 'zip_code': '27601', 'country': 'US', 'state': 'NC', 'display_address': ['16 W Martin St', 'Raleigh, NC 27601']}",Capital Club 16,+19197479345,$$,4.0,220,[],https://www.yelp.com/biz/capital-club-16-raleigh?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
