alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url
fig-asheville,"[{'alias': 'french', 'title': 'French'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'mediterranean', 'title': 'Mediterranean'}]","{'latitude': 35.5666002, 'longitude': -82.5404666}",(828) 277-0889,2343.9099735842533,IYuBt7AI3V1WAGYNbzEZNQ,https://s3-media1.fl.yelpcdn.com/bphoto/Z-to3fnYvIKHE7G4NOPjIQ/o.jpg,False,"{'address1': '18 Brook St', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28806', 'country': 'US', 'state': 'NC', 'display_address': ['18 Brook St', 'Asheville, NC 28806']}",Fig,+18282770889,$$,4.5,174,[],https://www.yelp.com/biz/fig-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
walk-asheville,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 35.5779765, 'longitude': -82.5797874}",(828) 505-7929,2216.327472949628,ljBcwREJZ2vHmcCr2VCScA,https://s3-media1.fl.yelpcdn.com/bphoto/5085xFPiBPK3IQl7wSY3Ig/o.jpg,False,"{'address1': '401 Haywood Rd', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28806', 'country': 'US', 'state': 'NC', 'display_address': ['401 Haywood Rd', 'Asheville, NC 28806']}",WALK,+18285057929,$,4.0,215,[],https://www.yelp.com/biz/walk-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
dobra-tea-asheville,"[{'alias': 'tea', 'title': 'Tea Rooms'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}, {'alias': 'bubbletea', 'title': 'Bubble Tea'}]","{'latitude': 35.59746, 'longitude': -82.55332}",(828) 575-2424,1625.468292217928,lxcphBTKeX4bmZbg306SDQ,https://s3-media4.fl.yelpcdn.com/bphoto/_qOHITHzxGMt3xQmCVtWWw/o.jpg,False,"{'address1': '78 N Lexington Ave', 'address2': None, 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['78 N Lexington Ave', 'Asheville, NC 28801']}",Dobra Tea,+18285752424,$,4.0,182,[],https://www.yelp.com/biz/dobra-tea-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
village-wayside-asheville,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}]","{'latitude': 35.56767, 'longitude': -82.54244}",(828) 277-4121,2108.692122329022,hExvu8eLt9QAhPxov2pDrw,https://s3-media3.fl.yelpcdn.com/bphoto/1AHDz0s7zAgWYxINLIVk5g/o.jpg,False,"{'address1': '30 Lodge St', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28803', 'country': 'US', 'state': 'NC', 'display_address': ['30 Lodge St', 'Asheville, NC 28803']}",Village Wayside,+18282774121,$$,4.0,213,[],https://www.yelp.com/biz/village-wayside-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
the-gourmet-chip-company-asheville,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 35.5968323, 'longitude': -82.552368}",(828) 254-3335,1572.4988035541758,vXRl3tR0eHKjo7gasnY0wg,https://s3-media4.fl.yelpcdn.com/bphoto/7_8BkfaSSRVxhCaXHR0mcA/o.jpg,False,"{'address1': '43 1/2 Broadway St', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['43 1/2 Broadway St', 'Asheville, NC 28801']}",The Gourmet Chip Company,+18282543335,$,4.5,170,[],https://www.yelp.com/biz/the-gourmet-chip-company-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
green-sage-cafe-downtown-asheville-3,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 35.595611, 'longitude': -82.552078}",(828) 252-4450,1446.4417027298632,9iB5AkYLPkqNrt13gsBoNw,https://s3-media4.fl.yelpcdn.com/bphoto/ROzZgLPvVg3Qdmwb3mz2dw/o.jpg,False,"{'address1': '5 Broadway St', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['5 Broadway St', 'Asheville, NC 28801']}",Green Sage Cafe - Downtown,+18282524450,$,4.0,350,[],https://www.yelp.com/biz/green-sage-cafe-downtown-asheville-3?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
asheville-pizza-and-brewing-company-asheville,"[{'alias': 'movietheaters', 'title': 'Cinema'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'breweries', 'title': 'Breweries'}]","{'latitude': 35.622192, 'longitude': -82.553698}",(828) 254-1281,4361.505343084764,IIjwLCESPEm0Q8fWGYxaOw,https://s3-media2.fl.yelpcdn.com/bphoto/kj2pcqlwnYAvDCEL-0bl_g/o.jpg,False,"{'address1': '675 Merrimon Ave', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28804', 'country': 'US', 'state': 'NC', 'display_address': ['675 Merrimon Ave', 'Asheville, NC 28804']}",Asheville Pizza & Brewing Company,+18282541281,$$,4.0,363,['delivery'],https://www.yelp.com/biz/asheville-pizza-and-brewing-company-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
papas-and-beer-asheville-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 35.5968580337151, 'longitude': -82.5352553742267}",(828) 255-2204,2431.798092165413,ughwRZgTteOnwRBVed9cHg,https://s3-media2.fl.yelpcdn.com/bphoto/vBFCvya-SehTxcUgcJUVYQ/o.jpg,False,"{'address1': '17 Tunnel Rd', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28805', 'country': 'US', 'state': 'NC', 'display_address': ['17 Tunnel Rd', 'Asheville, NC 28805']}",Papas and Beer,+18282552204,$$,4.0,256,[],https://www.yelp.com/biz/papas-and-beer-asheville-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
bonfire-barbecue-asheville,"[{'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 35.5863, 'longitude': -82.59344}",(828) 255-0020,3390.968503631209,ZMRBjp2uS2WIbgz1oDIOtw,https://s3-media3.fl.yelpcdn.com/bphoto/kNWFh41jUOrWNLYiCSSTOw/o.jpg,False,"{'address1': '1056 Patton Ave', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28806', 'country': 'US', 'state': 'NC', 'display_address': ['1056 Patton Ave', 'Asheville, NC 28806']}",Bonfire Barbecue,+18282550020,$$,4.0,238,"['delivery', 'pickup']",https://www.yelp.com/biz/bonfire-barbecue-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
cantina-at-historic-biltmore-village-asheville,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 35.5669392874156, 'longitude': -82.541991}",(828) 505-7682,2195.058933484907,6PfY5PTIiP9ILiNRQiB0tg,https://s3-media3.fl.yelpcdn.com/bphoto/VAqwdjr2mKlTa8z1P8-75g/o.jpg,False,"{'address1': '10 Biltmore Plz', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28803', 'country': 'US', 'state': 'NC', 'display_address': ['10 Biltmore Plz', 'Asheville, NC 28803']}",Cantina at Historic Biltmore Village,+18285057682,$$,4.0,301,[],https://www.yelp.com/biz/cantina-at-historic-biltmore-village-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
jargon-asheville-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 35.57773, 'longitude': -82.59213}",(828) 785-1761,3313.9356560477963,uf5LEypQ6p2NZp25CxAE6Q,https://s3-media3.fl.yelpcdn.com/bphoto/o_Ix3kcxmNBheIGt4MTE6g/o.jpg,False,"{'address1': '715 Haywood Rd', 'address2': '', 'address3': None, 'city': 'Asheville', 'zip_code': '28806', 'country': 'US', 'state': 'NC', 'display_address': ['715 Haywood Rd', 'Asheville, NC 28806']}",Jargon,+18287851761,$$,4.5,125,[],https://www.yelp.com/biz/jargon-asheville-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
the-blackbird-asheville-4,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 35.5930592463048, 'longitude': -82.551332761377}",(828) 254-2502,1196.3254446133813,qA5lSHNvbH63leoa-Kp6wA,https://s3-media4.fl.yelpcdn.com/bphoto/0d0mrt9HBxcEtII0GyIR0A/o.jpg,False,"{'address1': '47 Biltmore Ave', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['47 Biltmore Ave', 'Asheville, NC 28801']}",The Blackbird,+18282542502,$$,4.0,280,[],https://www.yelp.com/biz/the-blackbird-asheville-4?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
baba-nahm-asheville-2,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'greek', 'title': 'Greek'}, {'alias': 'falafel', 'title': 'Falafel'}]","{'latitude': 35.5953745463563, 'longitude': -82.5560358166694}",(828) 575-2075,1374.246318197947,mazFaiWfFsiq5yWVBjXIfQ,https://s3-media2.fl.yelpcdn.com/bphoto/jIreux-DOoM-qyeezT7g-A/o.jpg,False,"{'address1': '1 Page Ave', 'address2': 'Ste 139', 'address3': None, 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['1 Page Ave', 'Ste 139', 'Asheville, NC 28801']}",Baba Nahm,+18285752075,$,4.5,101,[],https://www.yelp.com/biz/baba-nahm-asheville-2?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
the-döner-kebabs-and-falafels-asheville,"[{'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 35.5792161931298, 'longitude': -82.5253852629864}",(828) 279-2266,2807.4587597515106,HmbmYf0qC1xxogC1Ovo_gw,https://s3-media2.fl.yelpcdn.com/bphoto/706vn4XNaIKqDbFDcbCeHQ/o.jpg,False,"{'address1': '3 S Tunnel Rd', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28805', 'country': 'US', 'state': 'NC', 'display_address': ['3 S Tunnel Rd', 'Asheville, NC 28805']}",The Döner - Kebabs & Falafels,+18282792266,$,4.5,81,[],https://www.yelp.com/biz/the-d%C3%B6ner-kebabs-and-falafels-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
zia-taqueria-asheville-3,"[{'alias': 'tex-mex', 'title': 'Tex-Mex'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 35.579108, 'longitude': -82.584483}",(828) 575-9393,2605.4410693185296,EhUtLYR8Su1fIMqaJxzjgw,https://s3-media2.fl.yelpcdn.com/bphoto/Iobis9XmlnZxxGKbmAD4lA/o.jpg,False,"{'address1': '521 Haywood Rd', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28806', 'country': 'US', 'state': 'NC', 'display_address': ['521 Haywood Rd', 'Asheville, NC 28806']}",Zia Taqueria,+18285759393,$$,4.5,166,[],https://www.yelp.com/biz/zia-taqueria-asheville-3?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
en-la-calle-asheville,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]","{'latitude': 35.5938415116249, 'longitude': -82.5504280586896}",(828) 232-7012,1307.6371551528257,c6q3uILNiMjvnhr_O1yBEw,https://s3-media4.fl.yelpcdn.com/bphoto/bEPA9M3vujJhProlxdHt2w/o.jpg,False,"{'address1': '15 Eagle St', 'address2': '', 'address3': None, 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['15 Eagle St', 'Asheville, NC 28801']}",En La Calle,+18282327012,$$,4.5,88,[],https://www.yelp.com/biz/en-la-calle-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
sonora-asheville,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'soulfood', 'title': 'Soul Food'}]","{'latitude': 35.59451, 'longitude': -82.55549}",(828) 232-7370,1271.861412797359,uz8x2VdLFmanrBVCHDlf9g,https://s3-media2.fl.yelpcdn.com/bphoto/AxzIIM2aDm0ah9yHM9I-_g/o.jpg,False,"{'address1': '89 Patton Ave', 'address2': '', 'address3': None, 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['89 Patton Ave', 'Asheville, NC 28801']}",Sonora,+18282327370,$$,4.5,134,[],https://www.yelp.com/biz/sonora-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
cafe-64-asheville,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 35.59633, 'longitude': -82.555535}",(828) 252-8333,1481.291133263694,88sEMTnhiVkbgxa7Kr8UGQ,https://s3-media3.fl.yelpcdn.com/bphoto/uKZYyB4yQCEzelVzEVnJdA/o.jpg,False,"{'address1': '64 Haywood St', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['64 Haywood St', 'Asheville, NC 28801']}",Cafe 64,+18282528333,$$,4.5,157,[],https://www.yelp.com/biz/cafe-64-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
cedrics-tavern-asheville,"[{'alias': 'pubs', 'title': 'Pubs'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 35.5560708658813, 'longitude': -82.5830021914292}",(828) 225-1320,3861.071190967754,7_3MyYnc5g6hWfpJT4Q3-g,https://s3-media2.fl.yelpcdn.com/bphoto/2y2RbwJsnU0M95hqxNiX-w/o.jpg,False,"{'address1': '1 Lodge St', 'address2': '', 'address3': 'Biltmore Estate', 'city': 'Asheville', 'zip_code': '28803', 'country': 'US', 'state': 'NC', 'display_address': ['1 Lodge St', 'Biltmore Estate', 'Asheville, NC 28803']}",Cedric's Tavern,+18282251320,$$,4.0,290,[],https://www.yelp.com/biz/cedrics-tavern-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
mamacitas-taqueria-asheville,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]","{'latitude': 35.592007, 'longitude': -82.55114}",(828) 255-8080,1094.899365452889,dB1cQtRFQi_QsgOPvZa03w,https://s3-media1.fl.yelpcdn.com/bphoto/3F6psuEIZ69jl_sow6BHqA/o.jpg,False,"{'address1': '77A Biltmore Ave', 'address2': '', 'address3': '', 'city': 'Asheville', 'zip_code': '28801', 'country': 'US', 'state': 'NC', 'display_address': ['77A Biltmore Ave', 'Asheville, NC 28801']}",Mamacita's Taqueria,+18282558080,$,4.0,198,[],https://www.yelp.com/biz/mamacitas-taqueria-asheville?adjust_creative=yo3sRv_GQ1hCRjRPrZfQkw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yo3sRv_GQ1hCRjRPrZfQkw
